,ID,Country of Origin,Farm Name,Lot Number,Mill,ICO Number,Company,Altitude,Region,Producer,Number of Bags,Bag Weight,In-Country Partner,Harvest Year,Grading Date,Owner,Variety,Status,Processing Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean Cup,Sweetness,Overall,Defects,Total Cup Points,Moisture Percentage,Category One Defects,Quakers,Color,Category Two Defects,Expiration,Certification Body,Certification Address,Certification Contact
342,342,Indonesia,Mekar Sari Perkebunan,-,dry mill,,Mekar Sari Perkebunan,1000,Kampung Baru,Mekar Sari Perkebunan,1,2 kg,5758 Coffee Lab,2024,"December 27th, 2024",Munjalin,Sumatra,Completed,Washed / Wet,7.42,7.42,7.33,7.42,7.42,7.42,10.0,10.0,10.0,7.25,0.0,81.67,12.3,0,7,green,2,"December 27th, 2025",5758 Coffee Lab,"Rusa Pinus Raya E1-D, Jl. Pinus Raya Barat, Gegerkalong, Kota Bandung, Jawa Barat 40153, Indonesia",Adi W. Taroepratjeka - +62-8122021163
343,343,Taiwan,COFEE BERRIES MANOR,C206,"Chiayi Agricultural Experiment Branch, TARI",,Taiwan Coffee Laboratory,1100,"Gukeng Township, Yunlin County","WANG, YING-HUI",1,2 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2024 / 2025,"September 26th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,Bourbon,Completed,Natural / Dry,7.42,7.5,7.5,7.25,7.33,7.33,10.0,10.0,10.0,7.33,0.0,81.67,11.2,0,1,greenish,4,"September 26th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
344,344,Taiwan,薩庫拉農場,A03,薩庫拉農場,,Taiwan Coffee Laboratory,400,花蓮縣秀林鄉,胡智盛,1,2 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2025,"September 26th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Washed / Wet,7.42,7.42,7.33,7.5,7.33,7.33,10.0,10.0,10.0,7.33,0.0,81.67,9,0,0,bluish-green,0,"September 26th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
345,345,Indonesia,Awan Honey,Awan Honey,Inovasi Kopi,,PT INOVASI KOPI NUSANTARA,1750,"Awan, Rantekarua, Toraja Utara",Inovasi Kopi,1,50 kg,5758 Coffee Lab,2024,"February 4th, 2025",Thomas Pangaribuan,"Lini S, Typica Mixed",Completed,Honey Process,7.5,7.42,7.17,7.67,7.25,7.33,10.0,10.0,10.0,7.33,0.0,81.67,12.2,0,0,green,2,"February 4th, 2026",5758 Coffee Lab,"Rusa Pinus Raya E1-D, Jl. Pinus Raya Barat, Gegerkalong, Kota Bandung, Jawa Barat 40153, Indonesia",Adi W. Taroepratjeka - +62-8122021163
346,346,Taiwan,山純居自然農園,C106,山純居自然農園,,Taiwan Coffee Laboratory,1200,"嘉義阿里山, Alishan, Chiayi",楊永勝,1,50 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2024 / 2025,"September 18th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Pulped natural / honey,7.42,7.33,7.25,7.5,7.33,7.42,10.0,10.0,10.0,7.33,0.0,81.58,11.2,0,0,greenish,0,"September 18th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
347,347,Taiwan,COFEE BERRIES MANOR,C207,"Chiayi Agricultural Experiment Branch, TARI",,Taiwan Coffee Laboratory,1100,"Gukeng Township, Yunlin County","WANG, YING-HUI",1,2 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2024 / 2025,"September 26th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Washed / Wet,7.42,7.33,7.33,7.42,7.42,7.33,10.0,10.0,10.0,7.33,0.0,81.58,10.4,0,0,greenish,5,"September 26th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
348,348,Taiwan,武鬪咖啡莊園,"2024 Sustainable Specialty Coffee Farm Awards,S095",武鬪咖啡莊園,,Taiwan Coffee Laboratory,650,"台中市新社區 Xinshe Dist., Taichung City","張志偉 CHANG,CHIH-WEI",1,8 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2023,"October 29th, 2024",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Natural / Dry,7.58,7.33,7.17,7.42,7.42,7.33,10.0,10.0,10.0,7.33,0.0,81.58,10.5,0,0,greenish,0,"October 29th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
349,349,Mexico,CAFE NANA GABI,1,Dry Mill,,NINGUNO,1133,MEXICO,CECILIO ESPINDOLA DE JESUS,1,2 kg,Asociación Mexicana De Cafés y Cafeterías De Especialidad,2024 / 2025,"May 8th, 2025",CECILIO ESPINDOLA DE JESUS,Caturra,Completed,Natural / Dry,7.5,7.33,7.17,7.42,7.42,7.33,10.0,10.0,10.0,7.42,0.0,81.58,9.4,0,23,pale yellow,11,"May 8th, 2026",Asociación Mexicana De Cafés y Cafeterías De Especialidad,Liverpool 91 Col. Juárez,ING. Arturo Hernández Fujigaki - +52 (55) 56984710
350,350,Brazil,Various,Various,"Japy Industrial Complex - RODOVIA BR 146, # 100 - GUAXUPÉ/MG/BRASIL – CEP 37836-684 - CNPJ: 20.770.566/0086-07",002/460-0/1026,Azul Kaffee GmbH & Co. KG,800-1200,Various,COOP REG DE CAFEIC EM GUAXUPE LTDA.,360,60 kg,NKG Quality Service (a division of Bernhard Rothfos Intercafé AG),2024 / 2025,"April 2nd, 2025",Yadwinder Sangha,Santos,Completed,Natural / Dry,7.25,7.42,7.17,7.25,7.67,7.42,10.0,10.0,10.0,7.33,0.0,81.5,10.7,0,3,green,6,"April 2nd, 2026",NKG Quality Service (a division of Bernhard Rothfos Intercafé AG),"Bahnhofstrasse 22 6300 Zug, Switzerland",Catherine Queiroz - +41 41 728 72 81
351,351,Vietnam,Apollo Estate,Apollo CD honey 2024,Dry mill,,Công Ty TNHH APOLLO,>1000,Dalat,"Yeh, Li Chuan",1,2 kg,Vietnam Commodity Control & Certification Joint Stock Company (VCC&C),2024 / 2025,"March 5th, 2025","Sunvirtue Co., Ltd",Catimor,Completed,Pulped natural / honey,7.5,7.33,7.25,7.33,7.42,7.25,10.0,10.0,10.0,7.33,0.0,81.42,10.8,0,0,green,2,"March 5th, 2026",Vietnam Commodity Control & Certification Joint Stock Company (VCC&C),"1 G Dinh Bo Linh Street, 15 ward, Binh Thanh District, Ho Chi Minh City","Hai,Tran Quang. - 84 8 98 967 8708"
352,352,Taiwan,COFEE BERRIES MANOR,C216,COFEE BERRIES MANOR,,Taiwan Coffee Laboratory,1100,"Gukeng Township, Yunlin County","WANG, YING-HUI",1,2 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2024 / 2025,"September 26th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Washed / Wet,7.17,7.42,7.33,7.33,7.5,7.33,10.0,10.0,10.0,7.33,0.0,81.42,10.5,0,0,greenish,4,"September 26th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
353,353,Nicaragua,El PASTOTAL,P06461-S84293,J&M FAMILY COFFEE S.A,017-341-46,Panamerican Coffee Trading,1300-1400,"JINOTEGA, COMUNIDAD LOS CIPRECES",JUAN DE DIOS CASTILLO ARAUZ,275,69 kg,Specialty Coffee Association of Costa Rica,2024 / 2025,"May 19th, 2025",Rodrigo Soto,Catuai,Completed,Washed / Wet,7.25,7.33,7.17,7.5,7.5,7.33,10.0,10.0,10.0,7.33,0.0,81.42,10.3,0,1,green,1,"May 19th, 2026",Specialty Coffee Association of Costa Rica,"Blvd Rohrmoser, de Prisma Dental 200 norte y 25 oeste, casa 21",Noelia Villalobos - (506) 2220 0685
354,354,Indonesia,Ridwan Saleh Hutasuhut,-,dry mill,,Kebun Ridwan,1000,SIPIROK,Kebun Ridwan,1,2 kg,5758 Coffee Lab,2024,"December 27th, 2024",FAHMUL HIDAYAT HASIBUAN,Sumatra,Completed,Pulped natural / honey,7.33,7.5,7.25,7.33,7.25,7.33,10.0,10.0,10.0,7.33,0.0,81.33,13,0,5,green,5,"December 27th, 2025",5758 Coffee Lab,"Rusa Pinus Raya E1-D, Jl. Pinus Raya Barat, Gegerkalong, Kota Bandung, Jawa Barat 40153, Indonesia",Adi W. Taroepratjeka - +62-8122021163
355,355,Taiwan,埔里農莊股份有限公司,"2024 Sustainable Specialty Coffee Farm Awards,S096",埔里農莊股份有限公司,,Taiwan Coffee Laboratory,800,"南投縣魚池鄉 Yuchi Township, Nantou County","埔里農莊股份有限公司 Puli Farm Co., Ltd",1,8 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2023,"October 29th, 2024",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Washed / Wet,7.33,7.33,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.33,0.0,81.33,11.4,0,0,green,0,"October 29th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
356,356,Taiwan,佐佑品咖啡莊園 Zuo You Pin Coffee Estate,"2024 Sustainable Specialty Coffee Farm Awards,S105",佐佑品咖啡莊園 Zuo You Pin Coffee Estate,,Taiwan Coffee Laboratory,800,"台東縣太麻里鄉 Taimali Township, Taitung County","許文郎 XU,WEN-LANG",1,8 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2023,"October 29th, 2024",Taiwan Coffee Laboratory 台灣咖啡研究室,SL34,Completed,Natural / Dry,7.5,7.42,7.25,7.25,7.42,7.25,10.0,10.0,10.0,7.25,0.0,81.33,10.3,0,3,blue-green,0,"October 29th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
357,357,Colombia,N / A,3-0068-01456,Trilladora Popayán,3-0068-01456,ECOM COLOMBIA,1700,Cauca,Regional producers,285,70 kg,ASOCIACIÓN COLOMBIANA PARA LA EXCELENCIA DEL CAFE,2024 / 2025,"November 23rd, 2024",Raúl Vargas,Caturra,Completed,Washed / Wet,7.5,7.17,6.92,7.0,7.25,8.17,10.0,10.0,10.0,7.25,0.0,81.25,12.1,0,0,green,1,"November 23rd, 2025",ASOCIACIÓN COLOMBIANA PARA LA EXCELENCIA DEL CAFE,Calle 60A #3D-32 / Planta Baja / CQ Lab ASECC,Carlos Julian Ruiz - 3212026991
358,358,Taiwan,COFEE BERRIES MANOR,C217,COFEE BERRIES MANOR,,Taiwan Coffee Laboratory,1100,"Gukeng Township, Yunlin County","WANG, YING-HUI",1,2 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2024 / 2025,"September 26th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Natural / Dry,7.5,7.33,7.42,7.25,7.33,7.17,10.0,10.0,10.0,7.25,0.0,81.25,9.4,0,0,brownish,4,"September 26th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
359,359,Taiwan,九一七農場Farm 917,2025花蓮縣第九屆精品咖啡評鑑批次,九一七農場Farm 917,,Taiwan Coffee Laboratory,300,"Yuli Township, Hualien County","黃怡瑄HUANG,YI-SYUAN",1,6 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2024,"September 12th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,Catimor,Completed,Washed / Wet,7.42,7.42,7.17,7.42,7.33,7.25,10.0,10.0,10.0,7.17,0.0,81.17,10.3,0,0,bluish-green,0,"September 12th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
360,360,Taiwan,Lin Coffee,FNTN #29,Lin Coffee,,Taiwan Coffee Laboratory,700-800,"Guoxing Township, Nantou County","LIN,WEN-HUNG",1,6 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2024 / 2025,"December 16th, 2024",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Natural / Dry,7.42,7.33,7.25,7.42,7.25,7.25,10.0,10.0,10.0,7.25,0.0,81.17,14.5,0,0,green,5,"December 16th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
361,361,Indonesia,MANAT SAMOSIR,-,dry mill,,Koperasi Kopi Lintong,1500,pollung Humbang Hasundutan,Koperasi Kopi Lintong,1,2 kg,5758 Coffee Lab,2024,"December 27th, 2024",FAHMUL HIDAYAT HASIBUAN,Sumatra Lintong,Completed,Washed / Wet,7.25,7.42,7.25,7.42,7.33,7.25,10.0,10.0,10.0,7.25,0.0,81.17,12.3,0,3,green,3,"December 27th, 2025",5758 Coffee Lab,"Rusa Pinus Raya E1-D, Jl. Pinus Raya Barat, Gegerkalong, Kota Bandung, Jawa Barat 40153, Indonesia",Adi W. Taroepratjeka - +62-8122021163
362,362,Taiwan,太巴塱多恩莊園Tafalong to`em Farm,2025花蓮縣第九屆精品咖啡評鑑批次,太巴塱多恩莊園Tafalong to`em Farm,,Taiwan Coffee Laboratory,250,"Guangfu Township, Hualien County","曾梅玲ZENG,MEI-LING",1,6 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2024,"September 12th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Pulped natural / honey,7.33,7.25,7.33,7.25,7.33,7.33,10.0,10.0,10.0,7.33,0.0,81.17,11.2,0,0,brown,4,"September 12th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
363,363,Colombia,VARIOS,3-01-16596,ALMACAFE BELLO ANTIOQUIA,3-01-16596,Federación de cafeteros de Colombia,1120 A 2060,ANTIOQUIA,VARIOS,375,70 kg,ASOCIACIÓN COLOMBIANA PARA LA EXCELENCIA DEL CAFE,2024 / 2025,"August 21st, 2025",Camilo Mosquera,CASTILLA COLOMBIA,Completed,Washed / Wet,7.33,7.33,7.08,7.42,7.42,7.25,10.0,10.0,10.0,7.33,0.0,81.17,10.9,1,14,green,4,"August 21st, 2026",ASOCIACIÓN COLOMBIANA PARA LA EXCELENCIA DEL CAFE,Calle 60A #3D-32 / Planta Baja / CQ Lab ASECC,Carlos Julian Ruiz - 3212026991
364,364,Brazil,"Fazendas Monte Alto & Mimosa, São Sebastião do Paraíso",P8002333-4,DRY,002/1145/0896,Kimbo S.P.A.,900 - 1200,Cerrado Mineiro,Single Estate,2,60 kg,IMPERATOR SRL - Green Trading Company,2023 / 2024,"November 7th, 2024",alessandro marconicchio,"Cutai, Mundo novo",Completed,Natural / Dry,7.17,7.42,7.25,7.33,7.25,7.33,10.0,10.0,10.0,7.33,0.0,81.08,10.3,0,1,green,1,"November 7th, 2025",IMPERATOR SRL - Green Trading Company,"IMPERATOR SRL, CAMPO DEL BELVEDERE 6",Alberto Polojac - 0039 040 3720115
365,365,Taiwan,王氏咖啡,C08,王氏咖啡,,Taiwan Coffee Laboratory,1000,嘉義/番路鄉,王文正,1,2 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2024 / 2025,"September 26th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Washed / Wet,7.33,7.25,7.42,7.25,7.25,7.25,10.0,10.0,10.0,7.33,0.0,81.08,9.8,0,0,green,0,"September 26th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
366,366,El Salvador,La Esperanza,S84352 / P06612,Beneficio San Miguel,09-032-90,Panamerican Coffee Trading,1200-1450,El Bálsamo-Quezaltepeque - West Region,"Trapiche, S.A de C.V",275,69 kg,Specialty Coffee Association of Costa Rica,2024 / 2025,"May 2nd, 2025",Rodrigo Soto,Catimor,Completed,Washed / Wet,7.5,7.25,7.25,7.17,7.33,7.33,10.0,10.0,10.0,7.17,0.0,81.0,11.8,0,1,green,1,"May 2nd, 2026",Specialty Coffee Association of Costa Rica,"Blvd Rohrmoser, de Prisma Dental 200 norte y 25 oeste, casa 21",Noelia Villalobos - (506) 2220 0685
367,367,Taiwan,泥妲咖啡,A11,泥妲咖啡,,Taiwan Coffee Laboratory,300-500,花蓮縣秀林鄉,戴豐秋,1,2 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2025,"September 26th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Pulped natural / honey,7.25,7.33,7.33,7.25,7.25,7.25,10.0,10.0,10.0,7.33,0.0,81.0,10.2,0,0,bluish-green,1,"September 26th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
368,368,Taiwan,泥妲咖啡,A06,泥妲咖啡,,Taiwan Coffee Laboratory,300-500,花蓮縣秀林鄉,戴豐秋,1,2 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2025,"September 26th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Natural / Dry,7.33,7.33,7.33,7.17,7.25,7.25,10.0,10.0,10.0,7.25,0.0,80.92,10.4,0,0,green,0,"September 26th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
369,369,Taiwan,COFEE BERRIES MANOR,C209,"Chiayi Agricultural Experiment Branch, TARI",,Taiwan Coffee Laboratory,1100,"Gukeng Township, Yunlin County","WANG, YING-HUI",1,2 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2024 / 2025,"September 26th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Natural / Dry,7.25,7.25,7.17,7.33,7.33,7.33,10.0,10.0,10.0,7.25,0.0,80.92,11.6,0,1,yellow green,4,"September 26th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
370,370,Taiwan,山角頂有機咖啡莊園 Mountain Top Coffee Manor,"2024 Sustainable Specialty Coffee Farm Awards,S026",山角頂有機咖啡莊園 Mountain Top Coffee Manor,,Taiwan Coffee Laboratory,800,"台東縣金峰鄉 Jinfeng Township, Taitung County","羅英惠 LUO,YING-HUI",1,8 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2023,"October 29th, 2024",Taiwan Coffee Laboratory 台灣咖啡研究室,Arabica,Completed,Pulped natural / honey,7.25,7.33,7.33,7.33,7.17,7.33,10.0,10.0,10.0,7.17,0.0,80.92,11.8,0,0,greenish,0,"October 29th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
371,371,Taiwan,富摩咖啡莊園,"2024 Sustainable Specialty Coffee Farm Awards,S112",富摩咖啡莊園,,Taiwan Coffee Laboratory,1200,"嘉義縣梅山鄉 Meishan Township, Chiayi County","曾永麗 ZENG,YONG-LI",1,8 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2024,"October 29th, 2024",Taiwan Coffee Laboratory 台灣咖啡研究室,"60%Typica,40%Bourbon",Completed,Natural / Dry,7.58,7.67,7.58,7.67,7.58,7.67,9.33,9.33,10.0,7.67,-1.33,80.75,11.5,0,0,yellow-green,0,"October 29th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
372,372,Thailand,ARKUNA FARM COMPANY LIMITED,1,ARKUNA FARM COMPANY LIMITED,,ARKUNA FARM COMPANY LIMITED,1175,Chiang Rai,ARKUNA FARM COMPANY LIMITED,1,3 kg,Specialty Coffee Institute of Thailand,2024 / 2025,"September 29th, 2025",ARKUNA FARM COMPANY LIMITED,Typica,Completed,Natural / Dry,7.08,7.25,7.25,7.25,7.5,7.17,10.0,10.0,10.0,7.17,0.0,80.67,10.3,1,0,green,7,"September 29th, 2026",Specialty Coffee Institute of Thailand,"No.76-82 Satri Wittaya 2 Soi 6, Ladplao, Bangkok 10230 Thailand","Rinlapat Siwachairot - +66 2 118 0811, +66 926462492"
373,373,Jamaica,Nomlas Farm,BGMBH 100/11/003,Hulling,100/11/003,Buboffee GmbH,1400-1800,St. Andrew ( Jamaica),Jamaica Coffee Growers Association,1,2 kg,NKG Quality Service (a division of Bernhard Rothfos Intercafé AG),2024 / 2025,"February 14th, 2025",Martin Bubeliny,Blue Mountain,Completed,Washed / Wet,7.25,7.17,7.08,7.25,7.33,7.25,10.0,10.0,10.0,7.25,0.0,80.58,11.3,0,2,blue-green,1,"February 14th, 2026",NKG Quality Service (a division of Bernhard Rothfos Intercafé AG),"Bahnhofstrasse 22 6300 Zug, Switzerland",Catherine Queiroz - +41 41 728 72 81
374,374,Vietnam,Gaia Farms,221146,Hulling Facility,,Brew Baby Coffee Company,5400,"Lam Dong Province, Vietnam",Viet Coffee Company Limited,1,1 kg,Firedancer Coffee Consultants,2024 / 2025,"April 8th, 2025",Brew baby Coffee Company,Catimor,Completed,Pulped natural / honey,7.5,7.25,7.17,7.08,7.42,7.08,10.0,10.0,10.0,7.08,0.0,80.58,9.8,0,0,green,7,"April 8th, 2026",Firedancer Coffee Consultants,"165 Commerce Drive, Ste 103",Firedancer Coffee Consultants -
375,375,Indonesia,Simardalihan,3 tons,dry mill,,PDM COFFEE,1200,Saipar Dolok Hole,PDM COFFEE,1,2 kg,5758 Coffee Lab,2023 / 2024,"December 27th, 2024",FAHMUL HIDAYAT HASIBUAN,Sumatra,Completed,Washed / Wet,7.42,7.25,7.08,7.17,7.33,7.17,10.0,10.0,10.0,7.08,0.0,80.5,12,0,0,bluish-green,5,"December 27th, 2025",5758 Coffee Lab,"Rusa Pinus Raya E1-D, Jl. Pinus Raya Barat, Gegerkalong, Kota Bandung, Jawa Barat 40153, Indonesia",Adi W. Taroepratjeka - +62-8122021163
376,376,Taiwan,佳佳咖啡莊,"2024 Sustainable Specialty Coffee Farm Awards,S089",佳佳咖啡莊,,Taiwan Coffee Laboratory,700,"南投縣國姓鄉 Guoxing Township, Nantou County","劉頴悟 LIU,YING-WU",1,8 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2023,"October 29th, 2024",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Natural / Dry,7.42,7.33,7.08,7.17,7.17,7.08,10.0,10.0,10.0,7.25,0.0,80.5,10,0,0,green,0,"October 29th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
377,377,Vietnam,Proh Farm,PRO01,dry mill,,Proh Farm,1500,CAU DAT,Huỳnh Nguyễn Trà My,83,60 kg,STONE VILLAGE LAB VIETNAM,2024 / 2025,"April 19th, 2025",Huynh Nguyen Tra My,Catimor,Completed,Pulped natural / honey,7.25,7.17,7.25,7.08,7.25,7.25,10.0,10.0,10.0,7.25,0.0,80.5,12,0,1,green,0,"April 19th, 2026",STONE VILLAGE LAB VIETNAM,THỊ TRẤN MĂNG ĐEN,STONE VILLAGE LAB VIETNAM - 0966005189
378,378,Vietnam,Apollo Estate,Apollo washed 2024,Dry mill,,Công Ty TNHH APOLLO,>1000,Dalat,"Yeh, Li Chuan",1,2 kg,Vietnam Commodity Control & Certification Joint Stock Company (VCC&C),2024 / 2025,"March 5th, 2025","Sunvirtue Co., Ltd",Catimor,Completed,Washed / Wet,7.25,7.25,7.17,7.25,7.17,7.17,10.0,10.0,10.0,7.17,0.0,80.42,11.2,0,0,yellow-green,2,"March 5th, 2026",Vietnam Commodity Control & Certification Joint Stock Company (VCC&C),"1 G Dinh Bo Linh Street, 15 ward, Binh Thanh District, Ho Chi Minh City","Hai,Tran Quang. - 84 8 98 967 8708"
379,379,Uganda,small holders,Uganda Binyiny Red Hondey,wet mill,35/430/018,Kimbo S.P.A.,1600-2000,Mount Elgon,small holders,5,60 kg,IMPERATOR SRL - Green Trading Company,2022 / 2023,"November 20th, 2024",alessandro marconicchio,various,Completed,Pulped natural / honey,7.33,7.25,7.33,7.25,7.08,7.0,10.0,10.0,10.0,7.17,0.0,80.42,10.3,0,0,green,1,"November 20th, 2025",IMPERATOR SRL - Green Trading Company,"IMPERATOR SRL, CAMPO DEL BELVEDERE 6",Alberto Polojac - 0039 040 3720115
380,380,Colombia,FINCA LAS ACACIAS - VEREDA JUANAMBU,3-59-2868,PASTO,,carcafe ltda,1959,NARIÑO,Segundo Viveros Santa Cruz,600,30 kg,ASOCIACIÓN COLOMBIANA PARA LA EXCELENCIA DEL CAFE,2024 / 2025,"November 23rd, 2024",rodrigo amaya,Caturra,Completed,Washed / Wet,8.0,7.67,7.75,8.0,7.75,7.58,10.0,8.67,10.0,7.58,-2.67,80.33,12.2,0,0,green,1,"November 23rd, 2025",ASOCIACIÓN COLOMBIANA PARA LA EXCELENCIA DEL CAFE,Calle 60A #3D-32 / Planta Baja / CQ Lab ASECC,Carlos Julian Ruiz - 3212026991
